time,Ax,Ay,Az,A_mag,active,activity
2025-11-09T17:23:05.081337,0.908444822,0.04613059,0.409654409,0.997605513,1,sitting
2025-11-09T17:23:05.606250,0.914021075,0.055356707,0.403805673,1.000778653,1,sitting
2025-11-09T17:23:06.131050,0.912808895,0.045645002,0.419889688,1.005788693,1,sitting
2025-11-09T17:23:06.655905,0.910142004,0.036176093,0.412335068,0.999843681,1,sitting
2025-11-09T17:23:07.180757,0.907232583,0.036661681,0.410872877,0.996610033,1,sitting
2025-11-09T17:23:07.705589,0.921294451,0.033262581,0.399906546,1.004895572,1,sitting
2025-11-09T17:23:08.230408,0.931234777,0.034719341,0.391377151,1.010732268,1,sitting
2025-11-09T17:23:08.755301,0.921052039,0.033262581,0.3872343,0.999696784,1,sitting
2025-11-09T17:23:09.280115,0.917415321,0.040789153,0.3872343,0.996626826,1,sitting
2025-11-09T17:23:09.804971,0.912808895,0.033748168,0.405024141,0.999201468,1,sitting
2025-11-09T17:23:10.329819,0.921779394,0.019180615,0.398688048,1.00448858,1,sitting
2025-11-09T17:23:10.854611,0.912324011,0.020880161,0.409166992,1.00009435,1,sitting
2025-11-09T17:23:11.379462,0.915475786,0.035204921,0.401125014,1.000118282,1,sitting
2025-11-09T17:23:11.904282,0.913051367,0.021851331,0.405998975,0.999487592,1,sitting
2025-11-09T17:23:12.429193,0.920567095,0.031805828,0.401125014,1.00466744,1,sitting
2025-11-09T17:23:12.954312,0.920567095,0.023550879,0.395032585,1.002022537,1,sitting
2025-11-09T17:23:13.479586,0.928567886,0.025007635,0.398444355,1.010752989,1,sitting
2025-11-09T17:23:14.004524,0.91474843,0.021608539,0.401368707,0.99916388,1,sitting
2025-11-09T17:23:14.529324,0.90699017,0.016267104,0.391620845,0.988060056,1,sitting
2025-11-09T17:23:15.054149,0.917657793,0.023550879,0.401125014,1.001774298,1,sitting
2025-11-09T17:23:15.578977,0.903595924,0.009226118,0.405755252,0.990559458,1,sitting
2025-11-09T17:23:16.103808,0.921294451,0.024764843,0.398200661,1.003972375,1,sitting
2025-11-09T17:23:16.628663,0.905535519,0.025978805,0.422326624,0.999514508,1,sitting
2025-11-09T17:23:17.153482,0.90820241,0.0293779,0.389183849,0.988513402,1,sitting
2025-11-09T17:23:17.678298,0.910142004,0.01796665,0.412822455,0.999551724,1,sitting
2025-11-09T17:23:18.203126,0.899231911,0.027192768,0.41111657,0.989128055,1,sitting
2025-11-09T17:23:18.727990,0.904808164,0.016509894,0.450839162,1.011042205,1,sitting
2025-11-09T17:23:19.252807,0.90044409,0.02646439,0.436461061,1.000998592,1,sitting
2025-11-09T17:23:19.777606,0.901171446,0.035447713,0.449864388,1.007841497,1,sitting
2025-11-09T17:23:20.302439,0.899716794,0.033990961,0.430856019,0.998139572,1,sitting
2025-11-09T17:23:20.827287,0.896322548,0.0293779,0.442066073,0.99983978,1,sitting
2025-11-09T17:23:21.352354,0.890019,0.022094125,0.444015652,0.99487279,1,sitting
